match_id,team,player_id,player_name,metric_group,metric_name,metric_value,metric_unit,percentile_within_team,rank_within_team,interpretation_label,insight_text
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Creation,threat_per_action,0.0054,ratio,77.5,5,team leading,J. Andersson ranks 5 within FCM for threat per action (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Creation,threat_per_action,0.0046,ratio,62.5,8,above team median,Franculino Dju ranks 8 within FCM for threat per action (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Creation,xt_proxy_generated,1.5281,threat,92.5,2,team leading,M. Elyounoussi ranks 2 within FCK for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Creation,xt_proxy_generated,0.39,threat,67.5,7,above team median,L. Lerager ranks 7 within FCK for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Creation,xt_proxy_generated,0.05,threat,27.5,15,around team median,R. Huescas ranks 15 within FCK for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Creation,xt_proxy_generated,0.0339,threat,22.5,16,low,A. Cornelius ranks 16 within FCK for xt proxy generated (low).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Creation,xt_proxy_generated,0.0,threat,10.0,17,none,Robert ranks 17 within FCK for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Creation,xt_proxy_generated,0.07,threat,32.5,14,around team median,V. Froholdt ranks 14 within FCK for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Creation,xt_proxy_generated,0.21,threat,42.5,12,around team median,N. Trott ranks 12 within FCK for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Creation,xt_proxy_generated,0.55,threat,72.5,6,above team median,G. Gocholeishvili ranks 6 within FCK for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Creation,xt_proxy_generated,0.36,threat,62.5,8,above team median,T. Delaney ranks 8 within FCK for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Creation,xt_proxy_generated,2.03,threat,97.5,1,team leading,K. Diks ranks 1 within FCK for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Creation,xt_proxy_generated,1.348,threat,87.5,3,team leading,E. Achouri ranks 3 within FCK for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Creation,xt_proxy_generated,0.0,threat,10.0,17,none,R. Runarsson ranks 17 within FCK for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Creation,xt_proxy_generated,0.3548,threat,57.5,9,above team median,O. Hojer ranks 9 within FCK for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Creation,xt_proxy_generated,0.0,threat,10.0,17,none,A. Chiakha ranks 17 within FCK for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Creation,xt_proxy_generated,0.0,threat,10.0,17,none,M. Garan'anga ranks 17 within FCK for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Creation,xt_proxy_generated,0.29,threat,52.5,10,above team median,Gabriel Pereira ranks 10 within FCK for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Creation,xt_proxy_generated,0.25,threat,47.5,11,around team median,P. Hatzidiakos ranks 11 within FCK for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Creation,xt_proxy_generated,0.1,threat,37.5,13,around team median,V. Claesson ranks 13 within FCK for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Creation,xt_proxy_generated,1.2034,threat,77.5,5,team leading,M. Mattsson ranks 5 within FCK for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Creation,xt_proxy_generated,1.3452,threat,82.5,4,team leading,G. Onugkha ranks 4 within FCK for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Creation,xt_proxy_generated,1.983,threat,97.5,1,team leading,D. Osorio ranks 1 within FCM for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Creation,xt_proxy_generated,0.32,threat,47.5,11,around team median,E. Chilufya ranks 11 within FCM for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Creation,xt_proxy_generated,0.24,threat,42.5,12,around team median,E. Olafsson ranks 12 within FCM for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,K. Askildsen ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,P. Bravo ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,J. Lossl ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Creation,xt_proxy_generated,0.5,threat,57.5,9,above team median,V. Byskov ranks 9 within FCM for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,D. Castillo ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Creation,xt_proxy_generated,0.8791,threat,82.5,4,team leading,M. Bech ranks 4 within FCM for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Creation,xt_proxy_generated,0.6337,threat,62.5,8,above team median,Oliver Sorensen ranks 8 within FCM for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Creation,xt_proxy_generated,0.47,threat,52.5,10,above team median,J. Kuchta ranks 10 within FCM for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,Lee Han-Beom ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,M. Kruger-Johnsen ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Creation,xt_proxy_generated,1.4774,threat,92.5,2,team leading,K. Mbabu ranks 2 within FCM for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Creation,xt_proxy_generated,0.7171,threat,72.5,6,above team median,O. Diao ranks 6 within FCM for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Creation,xt_proxy_generated,0.0,threat,17.5,14,none,V. Lind ranks 14 within FCM for xt proxy generated (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Creation,xt_proxy_generated,0.6362,threat,67.5,7,above team median,A. Simsir ranks 7 within FCM for xt proxy generated (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Creation,xt_proxy_generated,0.0959,threat,37.5,13,around team median,E. Martinez ranks 13 within FCM for xt proxy generated (around team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Creation,xt_proxy_generated,1.42,threat,87.5,3,team leading,J. Andersson ranks 3 within FCM for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Creation,xt_proxy_generated,0.725,threat,77.5,5,team leading,Franculino Dju ranks 5 within FCM for xt proxy generated (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Creation,chances_created_proxy,0.0,count,32.5,8,none,M. Elyounoussi ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Creation,chances_created_proxy,0.0,count,32.5,8,none,L. Lerager ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Creation,chances_created_proxy,0.0,count,32.5,8,none,R. Huescas ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Creation,chances_created_proxy,1.0,count,72.5,5,above team median,A. Cornelius ranks 5 within FCK for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Creation,chances_created_proxy,0.0,count,32.5,8,none,Robert ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Creation,chances_created_proxy,2.0,count,82.5,4,team leading,V. Froholdt ranks 4 within FCK for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Creation,chances_created_proxy,0.0,count,32.5,8,none,N. Trott ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Creation,chances_created_proxy,0.0,count,32.5,8,none,G. Gocholeishvili ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Creation,chances_created_proxy,4.0,count,95.0,1,team leading,T. Delaney ranks 1 within FCK for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Creation,chances_created_proxy,1.0,count,72.5,5,above team median,K. Diks ranks 5 within FCK for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Creation,chances_created_proxy,0.0,count,32.5,8,none,E. Achouri ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Creation,chances_created_proxy,0.0,count,32.5,8,none,R. Runarsson ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Creation,chances_created_proxy,1.0,count,72.5,5,above team median,O. Hojer ranks 5 within FCK for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Creation,chances_created_proxy,0.0,count,32.5,8,none,A. Chiakha ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Creation,chances_created_proxy,0.0,count,32.5,8,none,M. Garan'anga ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Creation,chances_created_proxy,4.0,count,95.0,1,team leading,Gabriel Pereira ranks 1 within FCK for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Creation,chances_created_proxy,0.0,count,32.5,8,none,P. Hatzidiakos ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Creation,chances_created_proxy,3.0,count,87.5,3,team leading,V. Claesson ranks 3 within FCK for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Creation,chances_created_proxy,0.0,count,32.5,8,none,M. Mattsson ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Creation,chances_created_proxy,0.0,count,32.5,8,none,G. Onugkha ranks 8 within FCK for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Creation,chances_created_proxy,4.0,count,92.5,2,team leading,D. Osorio ranks 2 within FCM for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Creation,chances_created_proxy,3.0,count,85.0,3,team leading,E. Chilufya ranks 3 within FCM for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Creation,chances_created_proxy,0.0,count,27.5,10,none,E. Olafsson ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Creation,chances_created_proxy,0.0,count,27.5,10,none,K. Askildsen ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Creation,chances_created_proxy,0.0,count,27.5,10,none,P. Bravo ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Creation,chances_created_proxy,0.0,count,27.5,10,none,J. Lossl ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Creation,chances_created_proxy,0.0,count,27.5,10,none,V. Byskov ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Creation,chances_created_proxy,0.0,count,27.5,10,none,D. Castillo ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Creation,chances_created_proxy,2.0,count,70.0,5,above team median,M. Bech ranks 5 within FCM for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Creation,chances_created_proxy,2.0,count,70.0,5,above team median,Oliver Sorensen ranks 5 within FCM for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Creation,chances_created_proxy,0.0,count,27.5,10,none,J. Kuchta ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Creation,chances_created_proxy,0.0,count,27.5,10,none,Lee Han-Beom ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Creation,chances_created_proxy,0.0,count,27.5,10,none,M. Kruger-Johnsen ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Creation,chances_created_proxy,0.0,count,27.5,10,none,K. Mbabu ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Creation,chances_created_proxy,2.0,count,70.0,5,above team median,O. Diao ranks 5 within FCM for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Creation,chances_created_proxy,0.0,count,27.5,10,none,V. Lind ranks 10 within FCM for chances created proxy (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Creation,chances_created_proxy,1.0,count,57.5,9,above team median,A. Simsir ranks 9 within FCM for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Creation,chances_created_proxy,3.0,count,85.0,3,team leading,E. Martinez ranks 3 within FCM for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Creation,chances_created_proxy,5.0,count,97.5,1,team leading,J. Andersson ranks 1 within FCM for chances created proxy (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Creation,chances_created_proxy,2.0,count,70.0,5,above team median,Franculino Dju ranks 5 within FCM for chances created proxy (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Finishing,shots,2.0,count,87.5,2,team leading,M. Elyounoussi ranks 2 within FCK for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Finishing,shots,0.0,count,32.5,8,none,L. Lerager ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Finishing,shots,0.0,count,32.5,8,none,R. Huescas ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Finishing,shots,1.0,count,72.5,5,above team median,A. Cornelius ranks 5 within FCK for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Finishing,shots,0.0,count,32.5,8,none,Robert ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Finishing,shots,0.0,count,32.5,8,none,V. Froholdt ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Finishing,shots,0.0,count,32.5,8,none,N. Trott ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Finishing,shots,0.0,count,32.5,8,none,G. Gocholeishvili ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Finishing,shots,0.0,count,32.5,8,none,T. Delaney ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Finishing,shots,2.0,count,87.5,2,team leading,K. Diks ranks 2 within FCK for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Finishing,shots,1.0,count,72.5,5,above team median,E. Achouri ranks 5 within FCK for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Finishing,shots,0.0,count,32.5,8,none,R. Runarsson ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Finishing,shots,2.0,count,87.5,2,team leading,O. Hojer ranks 2 within FCK for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Finishing,shots,0.0,count,32.5,8,none,A. Chiakha ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Finishing,shots,0.0,count,32.5,8,none,M. Garan'anga ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Finishing,shots,0.0,count,32.5,8,none,Gabriel Pereira ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Finishing,shots,0.0,count,32.5,8,none,P. Hatzidiakos ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,111756,V. Claesson,Finishing,shots,0.0,count,32.5,8,none,V. Claesson ranks 8 within FCK for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,433957,M. Mattsson,Finishing,shots,1.0,count,72.5,5,above team median,M. Mattsson ranks 5 within FCK for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,457214,G. Onugkha,Finishing,shots,4.0,count,97.5,1,team leading,G. Onugkha ranks 1 within FCK for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,533646,D. Osorio,Finishing,shots,4.0,count,95.0,1,team leading,D. Osorio ranks 1 within FCM for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,423651,E. Chilufya,Finishing,shots,0.0,count,30.0,9,none,E. Chilufya ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,430901,E. Olafsson,Finishing,shots,0.0,count,30.0,9,none,E. Olafsson ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,450048,K. Askildsen,Finishing,shots,0.0,count,30.0,9,none,K. Askildsen ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,536679,P. Bravo,Finishing,shots,0.0,count,30.0,9,none,P. Bravo ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,57513,J. Lossl,Finishing,shots,0.0,count,30.0,9,none,J. Lossl ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568423,V. Byskov,Finishing,shots,0.0,count,30.0,9,none,V. Byskov ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,553784,D. Castillo,Finishing,shots,0.0,count,30.0,9,none,D. Castillo ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,228044,M. Bech,Finishing,shots,1.0,count,70.0,5,above team median,M. Bech ranks 5 within FCM for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,494784,Oliver Sorensen,Finishing,shots,4.0,count,95.0,1,team leading,Oliver Sorensen ranks 1 within FCM for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,240529,J. Kuchta,Finishing,shots,0.0,count,30.0,9,none,J. Kuchta ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,492474,Lee Han-Beom,Finishing,shots,0.0,count,30.0,9,none,Lee Han-Beom ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,568414,M. Kruger-Johnsen,Finishing,shots,0.0,count,30.0,9,none,M. Kruger-Johnsen ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,120721,K. Mbabu,Finishing,shots,1.0,count,70.0,5,above team median,K. Mbabu ranks 5 within FCM for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,609108,O. Diao,Finishing,shots,1.0,count,70.0,5,above team median,O. Diao ranks 5 within FCM for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477664,V. Lind,Finishing,shots,0.0,count,30.0,9,none,V. Lind ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,477672,A. Simsir,Finishing,shots,1.0,count,70.0,5,above team median,A. Simsir ranks 5 within FCM for shots (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,474838,E. Martinez,Finishing,shots,2.0,count,82.5,4,team leading,E. Martinez ranks 4 within FCM for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,204164,J. Andersson,Finishing,shots,0.0,count,30.0,9,none,J. Andersson ranks 9 within FCM for shots (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,551144,Franculino Dju,Finishing,shots,3.0,count,87.5,3,team leading,Franculino Dju ranks 3 within FCM for shots (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,96787,M. Elyounoussi,Finishing,shots_per_90,2.0628,per_90,82.5,4,team leading,M. Elyounoussi ranks 4 within FCK for shots per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,166965,L. Lerager,Finishing,shots_per_90,0.0,per_90,32.5,8,none,L. Lerager ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,535944,R. Huescas,Finishing,shots_per_90,0.0,per_90,32.5,8,none,R. Huescas ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,114517,A. Cornelius,Finishing,shots_per_90,3.9277,per_90,92.5,2,team leading,A. Cornelius ranks 2 within FCK for shots per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,622714,Robert,Finishing,shots_per_90,0,per_90,32.5,8,none,Robert ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590186,V. Froholdt,Finishing,shots_per_90,0.0,per_90,32.5,8,none,V. Froholdt ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,232398,N. Trott,Finishing,shots_per_90,0.0,per_90,32.5,8,none,N. Trott ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,512627,G. Gocholeishvili,Finishing,shots_per_90,0.0,per_90,32.5,8,none,G. Gocholeishvili ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,68640,T. Delaney,Finishing,shots_per_90,0.0,per_90,32.5,8,none,T. Delaney ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,193228,K. Diks,Finishing,shots_per_90,1.8639,per_90,77.5,5,team leading,K. Diks ranks 5 within FCK for shots per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,546545,E. Achouri,Finishing,shots_per_90,1.2258,per_90,72.5,6,above team median,E. Achouri ranks 6 within FCK for shots per 90 (above team median).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,115918,R. Runarsson,Finishing,shots_per_90,0,per_90,32.5,8,none,R. Runarsson ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,592864,O. Hojer,Finishing,shots_per_90,19.3257,per_90,97.5,1,team leading,O. Hojer ranks 1 within FCK for shots per 90 (team leading).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,590187,A. Chiakha,Finishing,shots_per_90,0,per_90,32.5,8,none,A. Chiakha ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,572146,M. Garan'anga,Finishing,shots_per_90,0,per_90,32.5,8,none,M. Garan'anga ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,475413,Gabriel Pereira,Finishing,shots_per_90,0.0,per_90,32.5,8,none,Gabriel Pereira ranks 8 within FCK for shots per 90 (none).
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,220246,P. Hatzidiakos,Finishing,shots_per_90,0.0,per_90,32.5,8,none,P. Hatzidiakos ranks 8 within FCK for shots per 90 (none).
