match_id,team,period,minute_bin_5,metric_name,metric_value,metric_unit,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level,confidence_level,phase_context
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,centroid_x,-1.1311,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,centroid_y,-0.1522,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,compactness,15.6747,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,avg_block_height,-1.1311,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,defensive_line_height,-9.9971,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,midfield_line_height,-2.037,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,forward_line_height,11.1157,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,70,line_height_gap,21.3307,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,team_width,45.2766,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,team_depth,34.8512,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,centroid_x,-1.9502,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,centroid_y,3.8047,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,compactness,16.5064,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,avg_block_height,-1.9502,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,defensive_line_height,-10.7746,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,midfield_line_height,-2.6255,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,forward_line_height,11.687,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,75,line_height_gap,22.4852,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,team_width,38.0445,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,team_depth,31.8704,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,centroid_x,-3.2247,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,centroid_y,3.0404,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,compactness,15.435,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,avg_block_height,-3.2247,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,defensive_line_height,-13.6359,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,midfield_line_height,-5.2325,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,forward_line_height,8.1616,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,75,line_height_gap,21.7972,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,team_width,39.0871,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,team_depth,34.0344,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,centroid_x,7.2761,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,centroid_y,-0.955,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,compactness,15.2808,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,avg_block_height,7.2761,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,defensive_line_height,-2.3709,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,midfield_line_height,8.0288,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,forward_line_height,22.5661,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,80,line_height_gap,24.9293,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,team_width,34.7047,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,team_depth,33.2096,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,centroid_x,-12.9558,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,centroid_y,-0.9278,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,compactness,14.2032,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,avg_block_height,-12.9558,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,defensive_line_height,-24.9399,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,midfield_line_height,-16.453,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,forward_line_height,-2.1054,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,80,line_height_gap,22.882,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,team_width,38.6382,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,team_depth,30.8951,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,centroid_x,-12.0243,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,centroid_y,-3.5912,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,compactness,14.3745,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,avg_block_height,-12.0243,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,defensive_line_height,-21.3275,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,midfield_line_height,-9.7805,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,forward_line_height,2.5328,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,85,line_height_gap,17.8378,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,team_width,39.5266,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,team_depth,33.7899,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,centroid_x,6.3145,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,centroid_y,-4.0252,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,compactness,15.438,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,avg_block_height,6.3145,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,defensive_line_height,-9.6305,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,midfield_line_height,1.9205,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,forward_line_height,19.1871,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,85,line_height_gap,28.811,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,team_width,37.2897,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,team_depth,30.0769,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,centroid_x,-15.7544,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,centroid_y,-1.3907,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,compactness,13.7969,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,avg_block_height,-15.7544,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,defensive_line_height,-22.7575,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,midfield_line_height,-15.0287,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,forward_line_height,0,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,90,line_height_gap,7.7256,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,team_width,41.4664,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,team_depth,33.2744,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,centroid_x,10.6488,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,centroid_y,-2.5088,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,compactness,15.5369,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,avg_block_height,10.6488,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,defensive_line_height,-6.327,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,midfield_line_height,12.5263,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,forward_line_height,23.3567,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,90,line_height_gap,29.8659,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,team_width,30.36,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,team_depth,21.7001,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,centroid_x,-26.9255,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,centroid_y,0.9409,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,compactness,9.2695,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,avg_block_height,-26.9255,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,defensive_line_height,-31.2756,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,midfield_line_height,-27.0991,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,forward_line_height,0,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,2,95,line_height_gap,4.1765,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,team_width,28.0772,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,team_depth,33.5969,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,centroid_x,23.2033,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,centroid_y,1.036,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,compactness,12.7718,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,high,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,avg_block_height,23.2033,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,high,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,defensive_line_height,11.4021,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,midfield_line_height,16.9062,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,forward_line_height,40.8507,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,2,95,line_height_gap,29.682,meters,tracking-derived,,Tracking & Team Shape,time-series line chart,medium,medium,live_all
