match_id,team,opponent,period,minute_bin,metric_name,metric_value,metric_unit,zone,channel,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,recoveries,80,count,,,,FCM period 2: recoveries = 80.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,interceptions,70,count,,,,FCM period 2: interceptions = 70.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,tackles,24,count,,,,FCM period 2: tackles = 24.00.,Defensive Behaviour & Transitions,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,high_recoveries,26,count,,,,FCM period 2: high recoveries = 26.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,dangerous_losses,40,count,,,,FCM period 2: dangerous losses = 40.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCM,FCK,2,,fast_attacks,17,count,,,,FCM period 2: fast attacks = 17.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,total_actions,1236,count,,,,FCK period 2: total actions = 1236.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,attacking_third_actions,201,count,,,balanced,FCK period 2: attacking third actions = 201.00.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,final_third_entries,30,count,,,,FCK period 2: final third entries = 30.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,box_entries,69,count,,,,FCK period 2: box entries = 69.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,average_action_height,-4.6088,meters,,,,FCK period 2: average action height = -4.61.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,progressive_passes,17,count,,,,FCK period 2: progressive passes = 17.00.,Territory & Control,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,progressive_carries,3,count,,,,FCK period 2: progressive carries = 3.00.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,vertical_distance_gained,3214.16,meters,,,,FCK period 2: vertical distance gained = 3214.16.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,final_third_passes,38,count,,,,FCK period 2: final third passes = 38.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,completed_final_third_entries,10,count,,,,FCK period 2: completed final third entries = 10.00.,Executive Match Overview,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,directness_index,0.2437,count,,,,FCK period 2: directness index = 0.24.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,avg_sequence_length,11.7714,count,,,,FCK period 2: avg sequence length = 11.77.,Territory & Control,grouped bar chart,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,shots,12,count,,,,FCK period 2: shots = 12.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,shots_on_target,1,count,,,,FCK period 2: shots on target = 1.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,shots_from_box,0,count,,,,FCK period 2: shots from box = 0.00.,Chance Creation & Final Third,grouped bar chart,high
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,FCK,FCM,2,,key_passes,0,count,,,,FCK period 2: key passes = 0.00.,Chance Creation & Final Third,grouped bar chart,medium
