match_id,event_type,event_team,event_player,event_time,context_window,team_shape_metric,metric_value,interpretation_label,confidence_level
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1003.96,at_regain,avg_block_height,39.712,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1003.96,at_regain,defensive_line_height,41.945,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1006,1s_after_loss,team_width,27.08,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1006,1s_after_loss,team_depth,13.84,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1006,1s_after_loss,compactness,7.1415,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1006,1s_after_loss,avg_block_height,-46.239,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1006,1s_after_loss,defensive_line_height,-49.4575,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1039,1s_after_loss,team_width,56.82,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1039,1s_after_loss,team_depth,31.53,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1039,1s_after_loss,compactness,15.2964,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1039,1s_after_loss,avg_block_height,-3.577,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1039,1s_after_loss,defensive_line_height,-9.8475,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,P. Hatzidiakos,1039.16,at_regain,team_width,57.53,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,P. Hatzidiakos,1039.16,at_regain,team_depth,32.35,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,P. Hatzidiakos,1039.16,at_regain,compactness,15.3083,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,P. Hatzidiakos,1039.16,at_regain,avg_block_height,-5.149,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,P. Hatzidiakos,1039.16,at_regain,defensive_line_height,-10.885,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1044.48,at_regain,team_width,46.27,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1044.48,at_regain,team_depth,43.32,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1044.48,at_regain,compactness,18.9094,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1044.48,at_regain,avg_block_height,-10.164,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1044.48,at_regain,defensive_line_height,-26.4575,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1095.6,1s_after_loss,team_width,38.96,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1095.6,1s_after_loss,team_depth,19.65,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1095.6,1s_after_loss,compactness,13.1254,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1095.6,1s_after_loss,avg_block_height,36.069,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1095.6,1s_after_loss,defensive_line_height,37.985,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1126.84,1s_after_loss,team_width,58.99,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1126.84,1s_after_loss,team_depth,43.61,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1126.84,1s_after_loss,compactness,22.0252,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1126.84,1s_after_loss,avg_block_height,-17.168,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1126.84,1s_after_loss,defensive_line_height,-31.11,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1130.84,1s_after_loss,team_width,59.17,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1130.84,1s_after_loss,team_depth,34.5,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1130.84,1s_after_loss,compactness,20.3065,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1130.84,1s_after_loss,avg_block_height,-18.086,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1130.84,1s_after_loss,defensive_line_height,-28.77,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Mattsson,1132.12,at_regain,team_width,58.88,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Mattsson,1132.12,at_regain,team_depth,34.07,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Mattsson,1132.12,at_regain,compactness,20.0748,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Mattsson,1132.12,at_regain,avg_block_height,-17.87,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Mattsson,1132.12,at_regain,defensive_line_height,-28.28,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,team_width,35.07,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,team_depth,30.25,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,compactness,15.3471,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,avg_block_height,10.306,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,defensive_line_height,-1.2075,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,team_width,35.07,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,team_depth,30.25,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,compactness,15.3471,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,avg_block_height,10.306,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1133,1s_after_loss,defensive_line_height,-1.2075,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1137.32,at_regain,team_width,41.92,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1137.32,at_regain,team_depth,32.13,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1137.32,at_regain,compactness,15.698,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1137.32,at_regain,avg_block_height,3.579,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,M. Bech,1137.32,at_regain,defensive_line_height,-7.3475,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1138.96,1s_after_loss,team_width,37.66,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1138.96,1s_after_loss,team_depth,26.98,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1138.96,1s_after_loss,compactness,15.1977,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1138.96,1s_after_loss,avg_block_height,-6.89,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1138.96,1s_after_loss,defensive_line_height,-16.7325,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1138.96,at_regain,team_width,38.39,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1138.96,at_regain,team_depth,29.05,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1138.96,at_regain,compactness,15.6891,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1138.96,at_regain,avg_block_height,-5.593,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1138.96,at_regain,defensive_line_height,-16.4725,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1154.96,1s_after_loss,team_width,29.93,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1154.96,1s_after_loss,team_depth,32.77,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1154.96,1s_after_loss,compactness,13.2259,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1154.96,1s_after_loss,avg_block_height,-1.026,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1154.96,1s_after_loss,defensive_line_height,-11.275,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Onugkha,1164.72,at_regain,team_width,25.81,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Onugkha,1164.72,at_regain,team_depth,47.58,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Onugkha,1164.72,at_regain,compactness,16.2261,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Onugkha,1164.72,at_regain,avg_block_height,23.326,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Onugkha,1164.72,at_regain,defensive_line_height,12.8625,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,1168.2,1s_after_loss,team_width,25.75,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,1168.2,1s_after_loss,team_depth,39.73,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,1168.2,1s_after_loss,compactness,14.5397,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,1168.2,1s_after_loss,avg_block_height,-31.207,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,J. Andersson,1168.2,1s_after_loss,defensive_line_height,-41.8775,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1169.2,1s_after_loss,team_width,24.7,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1169.2,1s_after_loss,team_depth,39.34,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1169.2,1s_after_loss,compactness,14.8503,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1169.2,1s_after_loss,avg_block_height,25.492,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,G. Gocholeishvili,1169.2,1s_after_loss,defensive_line_height,15.97,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,team_width,29.62,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,team_depth,32.34,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,compactness,14.0414,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,avg_block_height,26.479,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,defensive_line_height,17.8525,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Gocholeishvili,1173.72,at_regain,team_width,28.6,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Gocholeishvili,1173.72,at_regain,team_depth,31.68,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Gocholeishvili,1173.72,at_regain,compactness,13.8213,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Gocholeishvili,1173.72,at_regain,avg_block_height,25.317,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,G. Gocholeishvili,1173.72,at_regain,defensive_line_height,16.94,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,team_width,29.62,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,team_depth,32.34,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,compactness,14.0414,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,avg_block_height,26.479,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1173.72,1s_after_loss,defensive_line_height,17.8525,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1175.84,at_regain,team_width,25.98,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1175.84,at_regain,team_depth,33.67,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1175.84,at_regain,compactness,12.7396,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1175.84,at_regain,avg_block_height,-34.376,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1175.84,at_regain,defensive_line_height,-42.77,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1180.84,1s_after_loss,team_width,37.22,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1180.84,1s_after_loss,team_depth,36.63,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1180.84,1s_after_loss,compactness,15.5452,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1180.84,1s_after_loss,avg_block_height,-30.547,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1180.84,1s_after_loss,defensive_line_height,-40.3025,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Martinez,1180.84,at_regain,team_width,36.74,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Martinez,1180.84,at_regain,team_depth,38.58,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Martinez,1180.84,at_regain,compactness,15.4544,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Martinez,1180.84,at_regain,avg_block_height,-32.248,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,E. Martinez,1180.84,at_regain,defensive_line_height,-42.375,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,1182.72,at_regain,team_width,33.8,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,1182.72,at_regain,team_depth,39.02,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,1182.72,at_regain,compactness,15.7197,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,1182.72,at_regain,avg_block_height,20.954,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,Gabriel Pereira,1182.72,at_regain,defensive_line_height,11.28,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,1186.04,1s_after_loss,team_width,38.46,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,1186.04,1s_after_loss,team_depth,35.5,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,1186.04,1s_after_loss,compactness,15.9694,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,1186.04,1s_after_loss,avg_block_height,-11.086,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,A. Simsir,1186.04,1s_after_loss,defensive_line_height,-23.3025,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,team_width,31.36,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,team_depth,38.66,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,compactness,14.1056,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,avg_block_height,-3.799,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,defensive_line_height,-14.375,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,team_width,31.36,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,team_depth,38.66,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,compactness,14.1056,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,avg_block_height,-3.799,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1206.68,1s_after_loss,defensive_line_height,-14.375,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Elyounoussi,1207.48,at_regain,team_width,31.45,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Elyounoussi,1207.48,at_regain,team_depth,38.9,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Elyounoussi,1207.48,at_regain,compactness,14.0973,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Elyounoussi,1207.48,at_regain,avg_block_height,-3.856,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,M. Elyounoussi,1207.48,at_regain,defensive_line_height,-14.3825,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1208.72,at_regain,team_width,26.66,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1208.72,at_regain,team_depth,33.72,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1208.72,at_regain,compactness,11.3984,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1208.72,at_regain,avg_block_height,-3.14,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCM,,1208.72,at_regain,defensive_line_height,-13.0525,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1208.72,1s_after_loss,team_width,26.51,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1208.72,1s_after_loss,team_depth,31.63,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1208.72,1s_after_loss,compactness,11.2291,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1208.72,1s_after_loss,avg_block_height,-2.898,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1208.72,1s_after_loss,defensive_line_height,-12.005,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1249.88,1s_after_loss,team_width,29.81,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1249.88,1s_after_loss,team_depth,31.28,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1249.88,1s_after_loss,compactness,13.3491,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1249.88,1s_after_loss,avg_block_height,11.9,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1249.88,1s_after_loss,defensive_line_height,2.5825,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,team_width,48.88,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,team_depth,40.17,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,compactness,17.4228,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,avg_block_height,-11.903,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,defensive_line_height,-24.84,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,team_width,48.88,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,team_depth,40.17,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,compactness,17.4228,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,avg_block_height,-11.903,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1260.52,1s_after_loss,defensive_line_height,-24.84,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1270.88,1s_after_loss,team_width,52.89,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1270.88,1s_after_loss,team_depth,33.85,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1270.88,1s_after_loss,compactness,17.1024,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1270.88,1s_after_loss,avg_block_height,-15.064,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,,1270.88,1s_after_loss,defensive_line_height,-23.6275,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,E. Martinez,1272.24,1s_after_loss,team_width,51.27,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,E. Martinez,1272.24,1s_after_loss,team_depth,33.76,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,E. Martinez,1272.24,1s_after_loss,compactness,17.0513,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,E. Martinez,1272.24,1s_after_loss,avg_block_height,-14.942,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCM,E. Martinez,1272.24,1s_after_loss,defensive_line_height,-23.4575,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1273.28,at_regain,team_width,28.8,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1273.28,at_regain,team_depth,22.45,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1273.28,at_regain,compactness,12.171,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1273.28,at_regain,avg_block_height,9.959,nearest-frame tracking context,medium
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,recovery,FCK,,1273.28,at_regain,defensive_line_height,1.315,partial role-based,partial
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,loss,FCK,,1285.12,1s_after_loss,team_width,38.15,nearest-frame tracking context,medium
