match_id,poss_id,team_name,opponent_team_name,period,minute_bin_5,metric_unit,end_x_oriented,interpretation_label,insight_text,dashboard_section,recommended_chart_type,priority_level,actions,attack_type,box_entries,dominant_phase,duration_seconds,end_match_second,final_third_entries,passes,progressive_actions,shots,start_match_second,start_minute,start_type,start_x_oriented,threat_value,vertical_gain_m,xg
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,525e7bbe-6911-548b-b3d3-527a8a09d771,FCK,FCM,1,0,count,52.63,chance-ending possession,"FCK possession lasted 48.4s, gained 314.2m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,53,chance-ending possession,2,maintenance,48.44,48.48,5,13,4,1,0.04,1,,1.22,0.468,314.18,0.078
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1b7024ec-8248-5e99-a00e-45cc50ffcc90,FCM,FCK,1,0,count,-18.4,direct transition,"FCM possession lasted 6.3s, gained 75.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,direct transition,3,maintenance,6.28,73,1,3,1,0,66.72,2,,35.77,0.17,75.92,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,5405262c-f861-5bbb-970b-53ff94f05254,FCK,FCM,1,0,count,9.98,elaborate possession,"FCK possession lasted 50.6s, gained 143.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,47,elaborate possession,0,regain,50.56,124.68,2,13,0,0,74.12,2,,26.85,0.16,143.61,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,75aa8d3a-649d-556e-8569-a9a0db9a66a8,FCM,FCK,1,0,count,9.23,direct transition,"FCM possession lasted 6.8s, gained 120.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,12,direct transition,2,maintenance,6.8,132.6,3,3,2,0,125.8,3,,1.09,0.27,120.8,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e290a7e4-7344-5428-b651-29b4dfd66453,FCK,FCM,1,0,count,-6.23,maintenance possession,"FCK possession lasted 2.2s, gained 8.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,maintenance possession,0,maintenance,2.24,136.04,0,0,0,0,133.8,3,,-1.89,0,8.36,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1f9a6706-2a56-50bb-a2c2-ed0f1398b43a,FCK,FCM,1,0,count,-6.12,maintenance possession,"FCK possession lasted 1.1s, gained 11.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,progression,1.12,162.12,0,2,0,0,161,3,,-12.89,0,11.31,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,952e2967-a21a-57d0-850c-9d35c1181f4a,FCK,FCM,1,0,count,28.72,elaborate possession,"FCK possession lasted 37.4s, gained 154.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,37,elaborate possession,0,buildup,37.36,209.92,1,10,1,0,172.56,3,,-5.02,0.11,154.13,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,d98b658e-af53-5e07-853f-011e01858a25,FCK,FCM,1,0,count,9.12,maintenance possession,"FCK possession lasted 0.3s, gained 2.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,2,maintenance possession,0,,0.28,212.88,0,1,0,0,212.6,4,,10.65,0,2.02,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,86a33e66-b0e5-5a9f-a24a-5a89254b61a3,FCM,FCK,1,0,count,-25.46,elaborate possession,"FCM possession lasted 29.6s, gained 87.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,24,elaborate possession,0,counter_attack,29.56,241.44,2,6,0,0,211.88,4,,26.18,0.1,87.43,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,7b9abedb-d020-514e-b73c-2c2e8b0d12f8,FCM,FCK,1,0,count,-23.11,elaborate possession,"FCM possession lasted 19.0s, gained 76.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,18,elaborate possession,0,maintenance,19,267.16,1,6,2,0,248.16,5,,13.17,0.13,76.83,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,60b50b92-9e6e-56b1-a7c2-c08bb85a69e2,FCK,FCM,1,0,count,-10.25,maintenance possession,"FCK possession lasted 0.7s, gained 10.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,3,maintenance possession,0,,0.72,270.08,0,1,0,0,269.36,5,,-19.03,0.02,10.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a073dcb1-9370-54c4-95d5-f7a6249cc0ca,FCK,FCM,1,0,count,52.1,direct transition,"FCK possession lasted 8.3s, gained 211.3m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,18,direct transition,6,counter_attack,8.28,280.32,3,1,1,1,272.04,5,,-10.64,0.8012,211.3,0.1512
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,9e0a7a77-83e1-5377-9bc5-7b142b2ca5c2,FCM,FCK,1,0,count,3.02,direct transition,"FCM possession lasted 8.7s, gained 71.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,15,direct transition,1,maintenance,8.72,304.36,0,3,0,0,295.64,5,,-52.74,0.02,71.53,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a9ebf6f7-fcce-5f18-93a0-c0aee87a2a41,FCK,FCM,1,5,count,40.16,chance-ending possession,"FCK possession lasted 29.8s, gained 286.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,43,chance-ending possession,1,maintenance,29.84,334.12,4,8,3,0,304.28,6,,-4.45,0.26,286.04,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,95adcc31-d1fb-5109-a2e9-0dcb1aa3a20a,FCM,FCK,1,5,count,-20.95,direct attack,"FCM possession lasted 6.8s, gained 48.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,direct attack,0,counter_attack,6.84,343.08,1,3,0,0,336.24,6,,-51.16,0.05,48.82,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,dd4b6573-f999-56a5-b76a-16eed8a3583c,FCK,FCM,1,5,count,-5.4,direct attack,"FCK possession lasted 4.0s, gained 34.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,9,direct attack,0,maintenance,4.04,349.56,0,2,1,0,345.52,6,,-20.71,0.02,33.96,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,003a813f-20da-539c-b183-c3dcac4b2908,FCM,FCK,1,5,count,3.99,maintenance possession,"FCM possession lasted 4.3s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,maintenance possession,0,,4.32,356.2,0,2,0,0,351.88,6,,2.02,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,5aaf7cb4-6c8d-5315-945b-c00efc2ccd97,FCM,FCK,1,5,count,-6.59,elaborate possession,"FCM possession lasted 15.8s, gained 42.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,23,elaborate possession,0,maintenance,15.8,375.32,2,6,1,0,359.52,6,,-18.07,0.12,42.42,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,13156fbc-7c57-5576-a181-4a5d105e69da,FCK,FCM,1,5,count,29.24,direct attack,"FCK possession lasted 5.8s, gained 63.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,12,direct attack,0,counter_attack,5.8,380.8,3,2,0,0,375,7,,-7.46,0.15,63.78,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,6af905b9-f322-510e-9a64-65566f0aaa9b,FCM,FCK,1,5,count,9.1,direct attack,"FCM possession lasted 7.8s, gained 38.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct attack,0,buildup,7.76,412.2,0,2,0,0,404.44,7,,27.68,0,38.37,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,31860cc2-602f-56d0-a0a5-2dabb14407c7,FCM,FCK,1,5,count,-14.44,elaborate possession,"FCM possession lasted 14.2s, gained 32.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,13,elaborate possession,0,buildup,14.24,436.64,0,5,0,0,422.4,8,,-14.13,0.02,32.31,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,25ff61e2-da5b-5ba5-8450-0f09c0c1db3d,FCM,FCK,1,5,count,-4.06,direct attack,"FCM possession lasted 1.9s, gained 27.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,direct attack,0,progression,1.92,467.12,0,2,0,0,465.2,8,,15.78,0.02,27.92,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c70a182f-e8dd-532a-a353-47cb817f353b,FCK,FCM,1,5,count,6.9,maintenance possession,"FCK possession lasted 4.4s, gained 11.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,maintenance possession,0,,4.36,473.16,0,1,0,0,468.8,8,,-1.61,0,10.99,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,bb758e2e-e0e2-5d63-ae1d-077909938d29,FCK,FCM,1,5,count,31.55,direct attack,"FCK possession lasted 1.0s, gained 68.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,7,direct attack,0,regain,0.96,474.52,2,2,1,0,473.56,8,,4.19,0.1,68.01,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,162ec31e-a063-5c6a-85a6-5cfa65b1efa8,FCM,FCK,1,5,count,4.89,direct transition,"FCM possession lasted 6.6s, gained 107.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,9,direct transition,3,maintenance,6.6,481.36,1,2,2,0,474.76,8,,9.22,0.27,107.36,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c8ab41c3-e02e-59d0-abb4-b5db344592db,FCK,FCM,1,5,count,4.79,direct attack,"FCK possession lasted 1.3s, gained 22.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,direct attack,0,counter_attack,1.32,484.12,0,1,1,0,482.8,9,,-6.22,0,22.59,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f4a0ceb3-e7d1-5c60-8b6f-d138990b3427,FCM,FCK,1,5,count,-33.09,elaborate possession,"FCM possession lasted 11.3s, gained 49.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,24,elaborate possession,0,counter_attack,11.28,495.68,3,5,0,0,484.4,9,,-5.73,0.17,49.75,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,ee87eb76-a175-5b29-8e0e-2a50b6e50ee3,FCK,FCM,1,5,count,-0.65,direct attack,"FCK possession lasted 7.0s, gained 119.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,direct attack,0,counter_attack,7.04,502.2,0,3,1,0,495.16,9,,-22.95,0.06,119.09,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e415f35c-9a75-5125-b7ca-2cef8212e002,FCM,FCK,1,5,count,-21.86,direct attack,"FCM possession lasted 2.2s, gained 37.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,8,direct attack,0,regain,2.24,505.32,1,2,0,0,503.08,9,,-4.88,0.05,37.23,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,9b7ea7f5-19c5-5068-8555-2514bbc20586,FCK,FCM,1,5,count,34.62,elaborate possession,"FCK possession lasted 24.4s, gained 189.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,28,elaborate possession,0,maintenance,24.4,530.36,3,6,0,0,505.96,9,,-24.36,0.21,189.78,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,71d52327-3b08-58d5-9472-b187bbdf79c8,FCK,FCM,1,5,count,16.49,elaborate possession,"FCK possession lasted 32.7s, gained 99.6m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,22,elaborate possession,0,attacking,32.68,564.04,0,5,1,0,531.36,9,,37.95,0.04,99.62,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,ea465049-4442-520a-a38e-bc6871139e9e,FCM,FCK,1,5,count,21.53,elaborate possession,"FCM possession lasted 29.7s, gained 119.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,30,elaborate possession,0,maintenance,29.68,592.36,1,8,1,0,562.68,10,,3.39,0.05,119.85,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,631df6ed-8512-5c34-ac7b-7f34ad9cf21c,FCK,FCM,1,5,count,36.04,elaborate possession,"FCK possession lasted 35.3s, gained 325.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,50,elaborate possession,0,maintenance,35.32,627.12,2,14,2,0,591.8,10,,-14.02,0.18,325.31,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f3b38401-03a2-513c-8adc-8e4228dbb404,FCK,FCM,1,10,count,58.51,chance-ending possession,"FCK possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,1,crossing,0,677.68,0,1,0,0,677.68,12,,53.37,0.1,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,4e0b527b-58fa-555f-9b0e-1bf16c474910,FCM,FCK,1,10,count,4.84,direct attack,"FCM possession lasted 0.8s, gained 62.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,direct attack,0,progression,0.8,701.44,1,1,0,0,700.64,12,,37.33,0.07,62.77,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f9a0dc78-6091-5927-9973-ae351e9a86a2,FCK,FCM,1,10,count,11.35,maintenance possession,"FCK possession lasted 6.4s, gained 14.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,7,maintenance possession,0,,6.4,709.24,0,3,0,0,702.84,12,,9.47,0,14.22,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,6c6964a4-c3a8-5276-b5c6-d301fa8759a9,FCM,FCK,1,10,count,-42.45,elaborate possession,"FCM possession lasted 20.4s, gained 57.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,18,elaborate possession,0,buildup,20.36,730.04,1,5,1,0,709.68,12,,13.08,0.07,57.91,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a433c11e-d66a-5a6d-bc0c-192f97ed4dd2,FCK,FCM,1,10,count,-40.84,elaborate possession,"FCK possession lasted 21.9s, gained 128.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,35,elaborate possession,0,maintenance,21.92,751.36,0,8,0,0,729.44,13,,-26.84,0.1,128.42,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,338a9c26-d3f2-588e-9297-3bda5eb231f2,FCM,FCK,1,10,count,-22.47,maintenance possession,"FCM possession lasted 4.2s, gained 9.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,maintenance possession,0,regain,4.24,757.44,0,1,0,0,753.2,13,,5.45,0,9.85,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,d5e4956b-0b99-5a21-8d46-a90a44b16c2c,FCK,FCM,1,10,count,17.83,elaborate possession,"FCK possession lasted 26.9s, gained 170.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,25,elaborate possession,0,maintenance,26.92,785.44,0,6,2,0,758.52,13,,-20.58,0.08,170.66,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,28771c24-fa24-5d87-b9f2-ac80dc289671,FCM,FCK,1,10,count,-21.41,elaborate possession,"FCM possession lasted 16.4s, gained 105.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,22,elaborate possession,0,buildup,16.44,823.28,1,7,2,0,806.84,14,,10.53,0.05,104.97,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,05b2d483-ed9d-520f-8ce1-63fc10805994,FCK,FCM,1,10,count,-9.69,maintenance possession,"FCK possession lasted 1.4s, gained 17.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,counter_attack,1.36,824.88,0,2,0,0,823.52,14,,-19.92,0.02,17.2,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e815c9f3-1645-5c2c-901c-efd5b6af8e79,FCM,FCK,1,10,count,-20.33,maintenance possession,"FCM possession lasted 0.1s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,2,maintenance possession,0,,0.08,827.4,0,1,0,0,827.32,14,,3.79,0,0.04,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,807f8c56-d781-5ade-bd8d-87f27988f053,FCM,FCK,1,10,count,-43.5,direct transition,"FCM possession lasted 3.4s, gained 47.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct transition,2,regain,3.44,834.24,1,2,0,0,830.8,14,,12.8,0.25,47.91,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,59fdf226-95d3-5a51-b542-ce2d99aca8d6,FCK,FCM,1,10,count,-33.41,maintenance possession,"FCK possession lasted 1.4s, gained 18.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,7,maintenance possession,0,counter_attack,1.36,837.04,0,1,0,0,835.68,14,,-34.38,0,18.35,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,6676787d-5b08-5946-ab65-d008557ead7e,FCM,FCK,1,10,count,-30.55,maintenance possession,"FCM possession lasted 9.0s, gained 4.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,regain,9.04,846,0,0,0,0,836.96,14,,-34.3,0,4.48,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e530ccb2-ec2e-549e-9398-5ce0982e65bd,FCK,FCM,1,10,count,27.39,elaborate possession,"FCK possession lasted 39.2s, gained 207.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,23,elaborate possession,0,buildup,39.2,886.72,5,4,2,0,847.52,15,,-18.74,0.29,207.39,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,7292492a-a88f-55be-a68b-df6c8b474ee4,FCM,FCK,1,10,count,-45.46,elaborate possession,"FCM possession lasted 88.4s, gained 58.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,20,elaborate possession,0,counter_attack,88.4,976.08,0,1,0,0,887.68,15,,-26.94,0.04,58.85,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e9604ac0-87db-54df-8a74-f1c58a76b0ce,FCM,FCK,1,10,count,-49.51,chance-ending possession,"FCM possession lasted 85.4s, gained 0.0m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,7,chance-ending possession,0,attacking,85.36,981.52,0,0,0,1,896.16,15,,18.4,0.0346,0,0.0346
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,8011614e-f7d8-569c-a6d4-8f3fdad46bf3,FCM,FCK,1,15,count,-48.86,chance-ending possession,"FCM possession lasted 0.0s, gained 1.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,3,chance-ending possession,1,crossing,0,1003.96,0,1,0,0,1003.96,17,,48.36,0.1,1.11,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,1c70c551-694f-55ed-ad53-04c675f9cbec,FCK,FCM,1,15,count,14.53,elaborate possession,"FCK possession lasted 33.2s, gained 132.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,elaborate possession,0,maintenance,33.16,1039.16,0,6,2,0,1006,17,,-49.5,0.04,132.33,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2147778f-6730-5063-a0f3-80d515812a01,FCM,FCK,1,15,count,-26.02,elaborate possession,"FCM possession lasted 16.0s, gained 58.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,15,elaborate possession,0,maintenance,16,1060.48,2,5,0,0,1044.48,18,,-49.17,0.1,58.12,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,55b938ea-38fd-57bd-a86c-b17e0000b534,FCM,FCK,1,15,count,26.82,maintenance possession,"FCM possession lasted 33.3s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,maintenance possession,0,attacking,33.32,1095.6,0,1,0,0,1062.28,18,,-28.01,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,a4035667-021c-5165-a9ce-70372610ebce,FCK,FCM,1,15,count,-5.98,direct attack,"FCK possession lasted 5.3s, gained 58.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,12,direct attack,0,maintenance,5.28,1132.12,0,3,1,0,1126.84,19,,-39.52,0.04,58.74,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,591d6263-925d-574d-9d8a-12f255337050,FCM,FCK,1,15,count,-13.4,direct attack,"FCM possession lasted 5.6s, gained 62.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,13,direct attack,0,regain,5.6,1137.44,0,3,2,0,1131.84,19,,-33.07,0.02,62.09,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,922d1891-1e01-549d-bf8b-6195d7068859,FCK,FCM,1,15,count,-6.42,maintenance possession,"FCK possession lasted 4.1s, gained 18.7m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,counter_attack,4.08,1143.04,0,1,0,0,1138.96,19,,-12.37,0,18.7,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c55b880b-26c9-5325-bee6-85c74e6317a5,FCK,FCM,1,15,count,38.2,direct transition,"FCK possession lasted 10.0s, gained 128.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,14,direct transition,4,progression,10,1164.96,3,5,2,0,1154.96,20,,-2.23,0.45,128.8,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,528e4307-c191-5058-8de3-3249eaaef95d,FCM,FCK,1,15,count,-43.54,maintenance possession,"FCM possession lasted 2.4s, gained 0.3m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,2,maintenance possession,0,,2.44,1168.2,0,0,0,0,1165.76,20,,-52.82,0,0.31,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2d17306b-536c-50bc-8393-2bb50bd79fe9,FCK,FCM,1,15,count,39.14,chance-ending possession,"FCK possession lasted 0.0s, gained 23.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,4,chance-ending possession,1,attacking,0,1173.72,0,1,0,0,1173.72,20,,34.08,0.1,23.89,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,b4139cce-356a-581d-8289-f34e46ec4c44,FCM,FCK,1,15,count,2.8,elaborate possession,"FCM possession lasted 12.8s, gained 67.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,16,elaborate possession,0,maintenance,12.84,1187.8,0,2,0,0,1174.96,20,,41.92,0.02,67.24,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,354a2b71-b680-5b5a-8dc7-c1fa7354d559,FCK,FCM,1,20,count,11.14,maintenance possession,"FCK possession lasted 0.8s, gained 17.4m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,maintenance possession,0,progression,0.8,1207.48,0,2,0,0,1206.68,21,,-5.77,0,17.41,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,c3e1440b-c50f-5234-9363-d48284396420,FCM,FCK,1,20,count,5.87,maintenance possession,"FCM possession lasted 2.0s, gained 12.8m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,6,maintenance possession,0,counter_attack,2,1210.6,0,2,0,0,1208.6,21,,-1.28,0,12.85,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,fc09acf6-cac7-570e-9eab-7c7fcb9c9eaa,FCK,FCM,1,20,count,11.08,direct attack,"FCK possession lasted 1.7s, gained 33.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,direct attack,0,progression,1.68,1250.76,2,1,0,0,1249.08,21,,16.27,0.1,33.5,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,e6141f4e-2a2c-5169-a3c8-a1f7a34e733c,FCM,FCK,1,20,count,-21.8,elaborate possession,"FCM possession lasted 11.7s, gained 52.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,20,elaborate possession,0,maintenance,11.72,1272.24,2,5,1,0,1260.52,22,,-29.72,0.1,52.53,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,2ba14800-b342-5821-b1f1-a78da3e8d84b,FCK,FCM,1,20,count,37.73,chance-ending possession,"FCK possession lasted 20.8s, gained 130.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,32,chance-ending possession,8,regain,20.84,1293.56,3,5,0,0,1272.72,22,,17.48,0.65,130.14,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f5b616e9-c7bb-5726-84b5-b82ea3bdddfb,FCM,FCK,1,20,count,-45.49,chance-ending possession,"FCM possession lasted 22.3s, gained 98.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,27,chance-ending possession,2,maintenance,22.28,1337.24,2,5,0,0,1314.96,22,,-39.1,0.32,98.88,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,b44a40dd-8cb6-5a7a-8100-eabe683c8337,FCK,FCM,1,20,count,27.99,elaborate possession,"FCK possession lasted 14.7s, gained 226.5m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,26,elaborate possession,0,maintenance,14.72,1353.28,4,4,1,0,1338.56,23,,-26.13,0.24,226.45,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,410c66a7-d263-54fe-86db-93d71e8b924d,FCK,FCM,1,20,count,40.58,chance-ending possession,"FCK possession lasted 2.8s, gained 6.0m and produced 1 shots.",Territory & Control,sequence table and scatter,medium,6,chance-ending possession,2,crossing,2.8,1406.84,0,1,0,1,1404.04,24,,58.16,0.1357,5.99,0.0357
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,56507cc3-00f3-5170-afe1-ff613d3116ca,FCK,FCM,1,20,count,-27.03,chance-ending possession,"FCK possession lasted 12.4s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,29,chance-ending possession,1,,12.36,1420.88,0,0,0,0,1408.52,24,,55.16,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,b3cc7e11-9afe-5ec8-88b4-4e34aed65ff9,FCK,FCM,1,20,count,-42.52,maintenance possession,"FCK possession lasted 4.1s, gained 10.2m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,maintenance possession,0,maintenance,4.12,1425.08,0,2,0,0,1420.96,24,,-40.26,0,10.2,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,45e8be9d-4f6b-515b-b6cf-d1f1b2dfee1f,FCK,FCM,1,20,count,-10.29,elaborate possession,"FCK possession lasted 11.8s, gained 84.9m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,19,elaborate possession,0,maintenance,11.76,1465.4,0,5,1,0,1453.64,25,,-47.12,0.06,84.93,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,5eeb37f0-dd25-51ea-9e09-dcbda2705c39,FCK,FCM,1,20,count,-50.41,maintenance possession,"FCK possession lasted 7.4s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,11,maintenance possession,0,interrupt,7.36,1472.92,0,0,0,0,1465.56,25,,-7.68,0,0,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,f66e3548-bf43-5c06-9302-b968a8fb2ae9,FCM,FCK,1,20,count,-39.84,maintenance possession,"FCM possession lasted 0.4s, gained 0.1m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,5,maintenance possession,0,attacking,0.4,1478.92,0,1,0,0,1478.52,25,,32.58,0,0.15,0
8cfdb681-32cf-4ebf-81f1-5c0839ec82d5,d1241f72-8afb-57f8-94bd-661a60650c24,FCM,FCK,1,25,count,-47.52,maintenance possession,"FCM possession lasted 0.0s, gained 0.0m and produced 0 shots.",Territory & Control,sequence table and scatter,medium,3,maintenance possession,0,crossing,0,1504.28,0,1,0,0,1504.28,26,,42.91,0,0,0
